Key	Content	Handle
Stats_LLENEMY_Boost_Vitality_20	Vitality Boost	h80e776e3gfe62g41c6g9bb0g4fc913baf4a4
Stats_LLENEMY_Boost_Vitality_25	Vitality Boost	ha9dfee58ge73fg47e4gb9f7g1ff2ced6635e
Stats_LLENEMY_Boost_Vitality_30	Vitality Boost	h844592e8g9000g4ce9gafd0ga87c8b086ef1
Stats_LLENEMY_Boost_Vitality_35	Vitality Boost	hfe5af913g4943g4a55g9572gb009a79c71a2
Stats_LLENEMY_Boost_Vitality_40	Vitality Boost	hb3bee298g2eb6g461bgafb8ge07c9ecc8094
Stats_LLENEMY_Boost_Vitality_45	Vitality Boost	h3555a8feg9f0ag4a50g87a0gc1fde8ca3ce4
Stats_LLENEMY_Boost_Vitality_5	Vitality Boost	h0982817bgf111g4dc3g811bga9fbd51ab0ca
Stats_LLENEMY_Boost_Vitality_50	Vitality Boost	h5b647354gce9dg4797gadc0g78ed927e407c
Stats_LLENEMY_ChickenOverlord	Chicken Overlord	h47cc8f43g77e0g4fafg908dg744a41931eec
Stats_LLENEMY_Class_GeoPyro	Ignitionmancer	h84c9caecgf4f2g4e36ga17ag1ee9b85184a2
Stats_LLENEMY_Class_HydroShock	Shockspiker	h4b7423d8g2abag4800g8f4eg32dcda21a98d
Stats_LLENEMY_Class_Contaminator	Contaminator	h4b7423d8g2abag4800g8f4eg32dcda21a98d
Stats_LLENEMY_Class_Medic	Field Medic	h088dd9a8gef75g467agbf95g8c20353ac773
Stats_LLENEMY_Class_Totemancer	Totemancer	hcd5648efg6d58g48a2gb9f5gf6fdcaaa07b1
Stats_LLENEMY_Class_IncarnateKing	Incarnate King	h7f1bd517g489fg4d87g91b7g9ded2561a976
Stats_LLENEMY_DemonicHasted	Demonic Celerity	h5bf7f290gc323g4ad5g97ffgdcc13b20fb5c
Stats_LLENEMY_Duplicant	Shadow Duplicant	h1dec449dgfec9g48eaga922gbbf72721497e
Stats_LLENEMY_Empowered	Empowered	hd041be63gbfdeg4355g84c1ge870d92387af
Stats_LLENEMY_FakeDying	Dead?	h722182d2g6efbg4d7bgb38ag2cdfd476d61b
Stats_LLENEMY_GatheringPower	Gathering Power	hda008820gb374g4cf8g87c3g294742c772d8
Stats_LLENEMY_Infusion_Acid	Melter	h0d2a065eg9cbag47fdgabe7gf919c9a87875
Stats_LLENEMY_Infusion_Acid_G	Elite Melter	h5c8f2c50g5a43g4a6agac29ge06c1f5ad378
Stats_LLENEMY_Infusion_Blessed_Ice	Heatsapper	h0ab60959ga9a0g49b3g9f1cgc98d30ea13f1
Stats_LLENEMY_Infusion_Blessed_Ice_G	Elite Heatsapper	h106bb9f5ge8a1g4019g9d9dgebb27474f992
Stats_LLENEMY_Infusion_Blood	Bloodbender	h66ec71efgc7eeg47f2g920bgcbe909afcee4
Stats_LLENEMY_Infusion_Blood_G	Elite Bloodbender	ha4a3d3cfg755ag46deg86d2g4f1060841ee2
Stats_LLENEMY_Infusion_Cursed_Electric	Teslacoil	h81f47302g60dag426agb491g72452b206a43
Stats_LLENEMY_Infusion_Cursed_Electric_G	Elite Teslacoil	h2f7446a2gcb4ag4ee6gbf5age4425fa2851b
Stats_LLENEMY_Infusion_Electric	Circuitbreaker	h387574fbg27c8g4eafg97bfg00d5ebd19c95
Stats_LLENEMY_Infusion_Electric_G	Elite Circuitbreaker	h5f6eb2f9g93d6g4054gae42gd34eb9d7bbf6
Stats_LLENEMY_Infusion_Fire	Firestarter	h29ba8b31g5c24g4d12ga056gb4a3880fadf5
Stats_LLENEMY_Infusion_Fire_G	Elite Firestarter	h7a8c8cd6ge3f7g4f9bgb0a3g98c51b7e9066
Stats_LLENEMY_Infusion_Necrofire	Infernoblazer	h57740f6ag6754g45bbg8310g304b3f91ab87
Stats_LLENEMY_Infusion_Necrofire_G	Elite Infernoblazer	hfd58a531g37f8g4573gbce3gdbac65d61add
Stats_LLENEMY_Infusion_Oil	Earthcracker	h9f5a8ee9gda2dg4e5bg96fcgb6c8c3f7cc50
Stats_LLENEMY_Infusion_Oil_G	Elite Earthcracker	h1b451d33g304bg4112gab43g51a4721adab7
Stats_LLENEMY_Infusion_Poison	Venomstriker	hb992f98bg2019g4e2agb1f6g54d713d3ae4f
Stats_LLENEMY_Infusion_Poison_G	Elite Venomstriker	h27f6719cgc82fg4176g8f60g170b786d3c24
Stats_LLENEMY_Infusion_Power	Power Boost	h044ae60egd895g431fga21dgffdf784593c7
Stats_LLENEMY_Infusion_Ranged	Range Boost	h7ce216e9gc9f4g4753gb39dgf42c27bfc01a
Stats_LLENEMY_Infusion_Shadow	Shadoweaver	h5cee1628g461bg4ac8ga1e9ga90077d376e4
Stats_LLENEMY_Infusion_Warp	Warper	h786bb4a3gfc26g4a8dgab1bg0261c03bf617
Stats_LLENEMY_Infusion_Water	Cascader	hd7df35a9gde1fg4d22g93f6gcb11fba955a0
Stats_LLENEMY_Infusion_Water_G	Elite Cascader	hdee6d2a6gee37g4892g84e8g83a79ebfd9ed
Stats_LLENEMY_LoseControlImmunity	Perfect Control	hd8e442d5ge3fag4dbfg87d1g7403c979c4f7
Stats_LLENEMY_PerseveranceMastery	Perseverance Mastery	h5bf766cag0d92g4374gac83g28032389d45b
Stats_LLENEMY_PiercingImmunity	Piercing Immunity	h0fac50d9g63c1g4dc1gb769g9fba10e602df
Stats_LLENEMY_Rage	Rage	he76b283bgc7a8g4d4eg9c2bg2398cbe51a9e
Stats_LLENEMY_Rage2	Rage (II)	h83bb63c1g9d67g4c1dg94e4g04174fc2afad
Stats_LLENEMY_Rage3	Rage (III)	hfef82f38g204fg4ec0gbf1ag00b51c532e2c
Stats_LLENEMY_Rage4	Rage (IV)	h8c7cfc30gfa1ag46b8ga23bg524410b565c8
Stats_LLENEMY_Rage5	Rage (V)	h90ef8331gf15cg484egaefbgcbd1109a8698
Stats_LLENEMY_RangerRange	Talent: Quickdraw	h5b62279dg9bebg46c7g83f6gd05c7a9c9310
Stats_LLENEMY_ReflectShadowLarge	Shadow Reflection	h87d1a253g6ec1g4352g96ffg856537b4759c
Stats_LLENEMY_ReflectShadowMedium	Shadow Reflection	h235cb048g7496g49acg9f6fg141610416505
Stats_LLENEMY_ReflectShadowSmall	Shadow Reflection	h4c9f3466gccd0g48bfg9e37gc1c23bacb69a
Stats_LLENEMY_Seeker	Seeker	h5c8f7ecbg1aecg45f9g8be1gde4a3e95d448
Stats_LLENEMY_SeekerDisabled	Seeker (Disabled)	ha01be380g46ddg41a4g8408g41eb724325d2
Stats_LLENEMY_Talent_Backstab	Talent: Backstabber	h130c24aeg47c6g4c5ag99abg85990f41c7f7
Stats_LLENEMY_Talent_BullyDamageBonus	Talent: Bully	h24701ed8gaeeag41d9gb1d8g1ff3f96f2abc
Stats_LLENEMY_Talent_LightningRod	Talent: Lightning Rod	heef87919gc4d9g40efgbae6geca09dc17b58
Stats_LLENEMY_Talent_LoneWolf	Talent: Lone Wolf	hcb08a432g19a5g4571g820fg92ddc92ac4d9
Stats_LLENEMY_Talent_NaturalConductor	Talent: Natural Conductor	ha9e5c55dg7d32g47deg8168g8a7aa027e8e8
Stats_LLENEMY_Talent_Quickstep	Talent: The Pawn	hf3eea666ge611g406eg9838gcaf7b89b5c93
Stats_LLENEMY_Talent_Unstable	Talent: Unstable	hdf0ea9a2g01cbg481dg8107g6ee870f53548
Stats_LLENEMY_Talent_Weatherproof	Talent: Weatherproof	ha0ac17b6gee82g44d9g81b9g66c9a941e010
Stats_LLENEMY_VoidEmpowered	Void Empowered	h5073532ag87fag403fgaf2cgf4fc1febc983
Stats_LLENEMY_ShadowBonus_Madness	Empowered by Madness	h56071a05g1af6g4a52gaefagd001861c2c1e
Stats_LLENEMY_SummonAutomaton	Calling Reinforcements	h77c480f3g8276g47d3gad6dg0d02b187739d
Stats_LLENEMY_AutomatonInactive	Inactive Automaton	hed6ead98gab54g47a4g889eg842a82c865e4
